n_steps,time,mean_reward,mean_length
538,0h0min4s,0.25,53.8
1169,0h0min10s,0.28,58.45
1816,0h0min24s,0.3,60.53
2497,0h0min41s,0.3,62.42
3284,0h0min59s,0.31,65.68
3842,0h1min13s,0.31,65.08
4730,0h1min34s,0.32,70.02
5478,0h1min52s,0.32,74.63
6361,0h2min12s,0.31,76.47
7005,0h2min28s,0.3,74.92
7760,0h2min46s,0.31,78.08
8326,0h3min1s,0.29,73.59
9049,0h3min18s,0.28,70.84
9760,0h3min36s,0.27,69.29
10585,0h3min59s,0.24,72.16
11429,0h4min19s,0.26,73.9
12150,0h4min36s,0.27,75.88
12946,0h4min55s,0.26,78.37
13933,0h5min19s,0.28,82.29
14622,0h5min35s,0.3,80.14
15213,0h5min50s,0.26,76.94
16014,0h6min8s,0.25,75.98
16776,0h6min27s,0.28,77.06
17663,0h6min49s,0.28,75.1
18316,0h7min4s,0.28,72.76
19311,0h7min27s,0.3,81.14
20117,0h7min46s,0.3,82.41
20945,0h8min4s,0.28,83.71
21887,0h8min24s,0.31,86.61
22759,0h8min44s,0.3,87.63
23549,0h9min3s,0.3,86.73
24376,0h9min23s,0.32,85.47
25110,0h9min40s,0.32,81.88
25950,0h10min0s,0.3,82.59
26549,0h10min14s,0.28,77.0
27212,0h10min31s,0.28,75.04
27697,0h10min44s,0.26,65.43
28414,0h11min2s,0.28,66.75
28819,0h11min14s,0.26,57.96
29547,0h11min31s,0.26,59.29
30377,0h11min50s,0.28,62.78
31300,0h12min11s,0.28,71.45
32096,0h12min29s,0.26,72.69
32859,0h12min49s,0.28,80.22
33410,0h13min3s,0.26,76.1
34163,0h13min21s,0.27,76.2
34897,0h13min39s,0.25,72.49
35597,0h13min55s,0.27,72.1
36420,0h14min15s,0.27,71.06
37211,0h14min33s,0.29,74.84
37865,0h14min50s,0.27,72.92
38599,0h15min7s,0.27,74.02
39152,0h15min21s,0.26,72.16
39813,0h15min37s,0.24,67.18
40441,0h15min51s,0.24,65.29
41435,0h16min16s,0.27,70.39
42424,0h16min38s,0.3,76.96
42994,0h16min53s,0.3,76.04
43840,0h17min11s,0.3,79.82
44742,0h17min33s,0.31,86.29
45586,0h17min55s,0.28,82.78
46244,0h18min12s,0.26,75.69
46764,0h18min25s,0.26,74.78
47137,0h18min35s,0.24,66.61
47996,0h18min56s,0.25,64.12
48731,0h19min14s,0.28,63.63
49291,0h19min28s,0.27,60.47
50090,0h19min45s,0.26,66.29
50693,0h20min0s,0.28,70.25
51331,0h20min18s,0.28,66.1
51948,0h20min33s,0.26,63.43
52582,0h20min50s,0.27,65.0
53476,0h21min11s,0.27,68.35
54269,0h21min29s,0.26,72.08
54877,0h21min45s,0.27,73.02
55571,0h22min2s,0.28,71.37
56128,0h22min18s,0.27,70.84
57011,0h22min41s,0.28,70.61
57923,0h23min3s,0.3,72.84
58751,0h23min19s,0.31,76.63
59690,0h23min43s,0.29,81.29
60197,0h23min57s,0.31,80.16
61071,0h24min18s,0.3,80.49
61758,0h24min36s,0.31,75.73
62393,0h24min53s,0.31,73.37
63113,0h25min12s,0.32,69.08
64095,0h25min36s,0.32,77.78
64857,0h25min55s,0.32,76.73
65341,0h26min10s,0.28,71.27
65975,0h26min27s,0.26,71.27
66687,0h26min46s,0.24,71.86
67793,0h27min15s,0.23,74.47
68590,0h27min36s,0.22,74.47
69700,0h28min5s,0.25,86.1
70317,0h28min22s,0.25,85.76
70841,0h28min37s,0.23,83.41
71607,0h28min58s,0.24,76.75
72202,0h29min16s,0.24,72.78
72937,0h29min34s,0.23,65.43
73914,0h30min0s,0.26,71.14
74850,0h30min26s,0.29,80.57
75554,0h30min44s,0.27,79.35
76191,0h31min1s,0.27,78.53
76823,0h31min18s,0.26,77.24
77584,0h31min39s,0.24,73.92
78314,0h32min0s,0.21,69.88
78865,0h32min14s,0.2,65.67
79446,0h32min31s,0.19,65.61
80063,0h32min48s,0.15,64.69
80978,0h33min16s,0.17,68.51
81825,0h33min38s,0.19,70.8
82670,0h34min0s,0.2,75.45
83425,0h34min22s,0.2,78.39
84276,0h34min47s,0.22,84.57
84868,0h35min4s,0.22,78.24
85874,0h35min31s,0.22,80.29
86729,0h35min53s,0.22,79.9
87336,0h36min10s,0.24,77.25
88067,0h36min31s,0.24,77.14
88794,0h36min49s,0.24,77.82
89297,0h37min4s,0.24,68.2
90190,0h37min29s,0.25,69.82
90870,0h37min48s,0.24,69.86
91677,0h38min11s,0.22,71.22
92502,0h38min33s,0.21,74.67
92973,0h38min46s,0.21,74.94
93743,0h39min7s,0.2,71.0
94645,0h39min32s,0.21,74.45
95552,0h39min54s,0.25,77.39
96279,0h40min14s,0.26,75.96
96792,0h40min28s,0.25,75.45
97591,0h40min48s,0.27,76.76
98195,0h41min5s,0.24,71.57
99037,0h41min28s,0.21,69.06
100009,0h41min57s,0.22,74.39
100910,0h42min23s,0.24,80.94
101552,0h42min41s,0.22,79.41
102255,0h43min1s,0.24,79.88
103112,0h43min23s,0.25,81.86
103656,0h43min37s,0.22,73.47
104390,0h43min56s,0.22,69.92
104893,0h44min10s,0.22,67.47
105545,0h44min28s,0.23,66.47
106265,0h44min49s,0.21,62.51
107123,0h45min13s,0.24,68.39
